Workstream,Year,Worktype,Series,FTE Multiplier,FTEs,Selected Returns,Workstream(2),Filter By Year,Filter By Worktype,Filter By Series
FLD_EXAM,Y-2012,BRTF10651,S-0501,0.000163,0.773703039220644,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0501
FLD_EXAM,Y-2012,BRTF10651,S-0503,0.000252,1.19615439192394,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0503
FLD_EXAM,Y-2012,BRTF10651,S-0512,0.01,47.4664441239659,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0512
FLD_EXAM,Y-2012,BRTF10651,S-0560,0.000002,0.00949328882479318,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0560
FLD_EXAM,Y-2012,BRTF10651,S-0592,0.000329,1.56164601167848,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0592
FLD_EXAM,Y-2012,BRTF10651,S-0599,0.000036,0.170879198846277,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0599
FLD_EXAM,Y-2012,BRTF10651,S-0905,0.000003,0.0142399332371898,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0905
FLD_EXAM,Y-2012,BRTF10651,S-0962,0.000001,0.00474664441239659,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0962
FLD_EXAM,Y-2012,BRTF10651,S-0986,0,0,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0986
FLD_EXAM,Y-2012,BRTF10651,S-0987,0.000002,0.00949328882479318,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-0987
FLD_EXAM,Y-2012,BRTF10651,S-1035,0.000002,0.00949328882479318,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-1035
FLD_EXAM,Y-2012,BRTF10651,S-1169,0.000007,0.0332265108867761,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-1169
FLD_EXAM,Y-2012,BRTF10651,S-1515,0.000001,0.00474664441239659,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-1515
FLD_EXAM,Y-2012,BRTF10651,S-1802,0,0,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-1802
FLD_EXAM,Y-2012,BRTF10651,S-2210,0.000013,0.0617063773611557,4746.64441239659,FLD_EXAM,Y-2012,BRTF10651,S-2210
FLD_EXAM,Y-2012,BRTF10652,S-0080,0.000004,0.0166511802689867,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0080
FLD_EXAM,Y-2012,BRTF10652,S-0201,0.000002,0.00832559013449335,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0201
FLD_EXAM,Y-2012,BRTF10652,S-0203,0.000002,0.00832559013449335,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0203
FLD_EXAM,Y-2012,BRTF10652,S-0260,0.000002,0.00832559013449335,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0260
FLD_EXAM,Y-2012,BRTF10652,S-0301,0.000213,0.886675349323542,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0301
FLD_EXAM,Y-2012,BRTF10652,S-0303,0.00106,4.41256277128148,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0303
FLD_EXAM,Y-2012,BRTF10652,S-0304,0.000013,0.0541163358742068,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0304
FLD_EXAM,Y-2012,BRTF10652,S-0305,0.000045,0.1873257780261,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0305
FLD_EXAM,Y-2012,BRTF10652,S-0313,0.000004,0.0166511802689867,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0313
FLD_EXAM,Y-2012,BRTF10652,S-0318,0.007786,32.4115223935826,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0318
FLD_EXAM,Y-2012,BRTF10652,S-0322,0.000019,0.0790931062776869,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0322
FLD_EXAM,Y-2012,BRTF10652,S-0326,0.000121,0.503698203136848,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0326
FLD_EXAM,Y-2012,BRTF10652,S-0335,0.000123,0.512023793271341,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0335
FLD_EXAM,Y-2012,BRTF10652,S-0340,0.001115,4.64151649998005,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0340
FLD_EXAM,Y-2012,BRTF10652,S-0343,0.000904,3.763166740791,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0343
FLD_EXAM,Y-2012,BRTF10652,S-0344,0.000768,3.19702661164545,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0344
FLD_EXAM,Y-2012,BRTF10652,S-0356,0.000026,0.108232671748414,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0356
FLD_EXAM,Y-2012,BRTF10652,S-0399,0.00013,0.541163358742068,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0399
FLD_EXAM,Y-2012,BRTF10652,S-0501,0.000834,3.47177108608373,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0501
FLD_EXAM,Y-2012,BRTF10652,S-0503,0.001287,5.35751725154647,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0503
FLD_EXAM,Y-2012,BRTF10652,S-0512,0.051153,212.939456074869,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0512
FLD_EXAM,Y-2012,BRTF10652,S-0560,0.000011,0.0457907457397134,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0560
FLD_EXAM,Y-2012,BRTF10652,S-0592,0.001685,7.01430968831065,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0592
FLD_EXAM,Y-2012,BRTF10652,S-0599,0.000183,0.761791497306142,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0599
FLD_EXAM,Y-2012,BRTF10652,S-0905,0.000015,0.0624419260087002,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0905
FLD_EXAM,Y-2012,BRTF10652,S-0962,0.000006,0.0249767704034801,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0962
FLD_EXAM,Y-2012,BRTF10652,S-0986,0.000002,0.00832559013449335,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0986
FLD_EXAM,Y-2012,BRTF10652,S-0987,0.000009,0.0374651556052201,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-0987
FLD_EXAM,Y-2012,BRTF10652,S-1035,0.000009,0.0374651556052201,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-1035
FLD_EXAM,Y-2012,BRTF10652,S-1169,0.000034,0.141535032286387,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-1169
FLD_EXAM,Y-2012,BRTF10652,S-1515,0.000006,0.0249767704034801,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-1515
FLD_EXAM,Y-2012,BRTF10652,S-1802,0.000002,0.00832559013449335,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-1802
FLD_EXAM,Y-2012,BRTF10652,S-2210,0.000068,0.283070064572774,4162.79506724668,FLD_EXAM,Y-2012,BRTF10652,S-2210
FLD_EXAM,Y-2012,BRTF10653,S-0080,0.000002,0.000448193143680483,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0080
FLD_EXAM,Y-2012,BRTF10653,S-0201,0.000001,0.000224096571840242,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0201
FLD_EXAM,Y-2012,BRTF10653,S-0203,0.000001,0.000224096571840242,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0203
FLD_EXAM,Y-2012,BRTF10653,S-0260,0.000001,0.000224096571840242,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0260
FLD_EXAM,Y-2012,BRTF10653,S-0301,0.000122,0.0273397817645095,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0301
FLD_EXAM,Y-2012,BRTF10653,S-0303,0.000605,0.135578425963346,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0303
FLD_EXAM,Y-2012,BRTF10653,S-0304,0.000007,0.00156867600288169,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0304
FLD_EXAM,Y-2012,BRTF10653,S-0305,0.000026,0.00582651086784629,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0305
FLD_EXAM,Y-2012,BRTF10653,S-0313,0.000002,0.000448193143680483,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0313
FLD_EXAM,Y-2012,BRTF10653,S-0318,0.004449,0.997005648117235,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0318
FLD_EXAM,Y-2012,BRTF10653,S-0322,0.000011,0.00246506229024266,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0322
FLD_EXAM,Y-2012,BRTF10653,S-0326,0.000069,0.0154626634569767,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0326
FLD_EXAM,Y-2012,BRTF10653,S-0335,0.000071,0.0159108566006572,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0335
FLD_EXAM,Y-2012,BRTF10653,S-0340,0.000637,0.142749516262234,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0340
FLD_EXAM,Y-2012,BRTF10653,S-0343,0.000517,0.115857927641405,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0343
FLD_EXAM,Y-2012,BRTF10653,S-0344,0.000439,0.0983783950378661,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0344
FLD_EXAM,Y-2012,BRTF10653,S-0356,0.000015,0.00336144857760363,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0356
FLD_EXAM,Y-2012,BRTF10653,S-0399,0.000074,0.0165831463161779,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0399
FLD_EXAM,Y-2012,BRTF10653,S-0501,0.000477,0.106894064767795,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0501
FLD_EXAM,Y-2012,BRTF10653,S-0503,0.000736,0.164935076874418,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0503
FLD_EXAM,Y-2012,BRTF10653,S-0512,0.029227,6.54967050517475,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0512
FLD_EXAM,Y-2012,BRTF10653,S-0560,0.000006,0.00134457943104145,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0560
FLD_EXAM,Y-2012,BRTF10653,S-0592,0.000963,0.215804998682153,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0592
FLD_EXAM,Y-2012,BRTF10653,S-0599,0.000105,0.0235301400432254,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0599
FLD_EXAM,Y-2012,BRTF10653,S-0905,0.000009,0.00201686914656218,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0905
FLD_EXAM,Y-2012,BRTF10653,S-0962,0.000004,0.000896386287360967,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0962
FLD_EXAM,Y-2012,BRTF10653,S-0986,0.000001,0.000224096571840242,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0986
FLD_EXAM,Y-2012,BRTF10653,S-0987,0.000005,0.00112048285920121,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-0987
FLD_EXAM,Y-2012,BRTF10653,S-1035,0.000005,0.00112048285920121,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-1035
FLD_EXAM,Y-2012,BRTF10653,S-1169,0.000019,0.00425783486496459,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-1169
FLD_EXAM,Y-2012,BRTF10653,S-1515,0.000004,0.000896386287360967,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-1515
FLD_EXAM,Y-2012,BRTF10653,S-1802,0.000001,0.000224096571840242,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-1802
FLD_EXAM,Y-2012,BRTF10653,S-2210,0.000039,0.00873976630176943,224.096571840242,FLD_EXAM,Y-2012,BRTF10653,S-2210
FLD_EXAM,Y-2012,BRTF1120,S-0080,0.000003,0.00139111773620589,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0080
FLD_EXAM,Y-2012,BRTF1120,S-0201,0.000002,0.000927411824137257,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0201
FLD_EXAM,Y-2012,BRTF1120,S-0203,0.000002,0.000927411824137257,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0203
FLD_EXAM,Y-2012,BRTF1120,S-0260,0.000002,0.000927411824137257,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0260
FLD_EXAM,Y-2012,BRTF1120,S-0301,0.000173,0.0802211227878728,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0301
FLD_EXAM,Y-2012,BRTF1120,S-0303,0.000863,0.400178202115227,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0303
FLD_EXAM,Y-2012,BRTF1120,S-0304,0.00001,0.00463705912068629,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0304
FLD_EXAM,Y-2012,BRTF1120,S-0305,0.000036,0.0166934128344706,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0305
FLD_EXAM,Y-2012,BRTF1120,S-0313,0.000003,0.00139111773620589,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0313
FLD_EXAM,Y-2012,BRTF1120,S-0318,0.006344,2.94175030616338,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0318
FLD_EXAM,Y-2012,BRTF1120,S-0322,0.000016,0.00741929459309806,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0322
FLD_EXAM,Y-2012,BRTF1120,S-0326,0.000099,0.0459068852947942,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0326
FLD_EXAM,Y-2012,BRTF1120,S-0335,0.000101,0.0468342971189315,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0335
FLD_EXAM,Y-2012,BRTF1120,S-0340,0.000909,0.421508674070383,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0340
FLD_EXAM,Y-2012,BRTF1120,S-0343,0.000737,0.341751257194579,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0343
FLD_EXAM,Y-2012,BRTF1120,S-0344,0.000626,0.290279900954962,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0344
FLD_EXAM,Y-2012,BRTF1120,S-0356,0.000021,0.0097378241534412,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0356
FLD_EXAM,Y-2012,BRTF1120,S-0399,0.000106,0.0491528266792746,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0399
FLD_EXAM,Y-2012,BRTF1120,S-0501,0.00068,0.315320020206668,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0501
FLD_EXAM,Y-2012,BRTF1120,S-0503,0.001049,0.486427501759992,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0503
FLD_EXAM,Y-2012,BRTF1120,S-0512,0.041679,19.3267987091084,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0512
FLD_EXAM,Y-2012,BRTF1120,S-0560,0.000009,0.00417335320861766,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0560
FLD_EXAM,Y-2012,BRTF1120,S-0592,0.001373,0.636668217270227,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0592
FLD_EXAM,Y-2012,BRTF1120,S-0599,0.000149,0.0690921808982257,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0599
FLD_EXAM,Y-2012,BRTF1120,S-0905,0.000012,0.00556447094482354,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0905
FLD_EXAM,Y-2012,BRTF1120,S-0962,0.000005,0.00231852956034314,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0962
FLD_EXAM,Y-2012,BRTF1120,S-0986,0.000002,0.000927411824137257,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0986
FLD_EXAM,Y-2012,BRTF1120,S-0987,0.000007,0.0032459413844804,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-0987
FLD_EXAM,Y-2012,BRTF1120,S-1035,0.000007,0.0032459413844804,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-1035
FLD_EXAM,Y-2012,BRTF1120,S-1169,0.000028,0.0129837655379216,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-1169
FLD_EXAM,Y-2012,BRTF1120,S-1515,0.000005,0.00231852956034314,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-1515
FLD_EXAM,Y-2012,BRTF1120,S-1802,0.000002,0.000927411824137257,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-1802
FLD_EXAM,Y-2012,BRTF1120,S-2210,0.000055,0.0255038251637746,463.705912068629,FLD_EXAM,Y-2012,BRTF1120,S-2210
FLD_EXAM,Y-2012,BRTF112002,S-0080,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0080
FLD_EXAM,Y-2012,BRTF112002,S-0201,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0201
FLD_EXAM,Y-2012,BRTF112002,S-0203,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0203
FLD_EXAM,Y-2012,BRTF112002,S-0260,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0260
FLD_EXAM,Y-2012,BRTF112002,S-0301,0.000051,0.514480516418402,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0301
FLD_EXAM,Y-2012,BRTF112002,S-0303,0.000255,2.57240258209201,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0303
FLD_EXAM,Y-2012,BRTF112002,S-0304,0.000003,0.0302635597893178,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0304
FLD_EXAM,Y-2012,BRTF112002,S-0305,0.000011,0.110966385894165,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0305
FLD_EXAM,Y-2012,BRTF112002,S-0313,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0313
FLD_EXAM,Y-2012,BRTF112002,S-0318,0.001871,18.8743734552712,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0318
FLD_EXAM,Y-2012,BRTF112002,S-0322,0.000005,0.0504392663155296,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0322
FLD_EXAM,Y-2012,BRTF112002,S-0326,0.000029,0.292547744630072,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0326
FLD_EXAM,Y-2012,BRTF112002,S-0335,0.00003,0.302635597893178,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0335
FLD_EXAM,Y-2012,BRTF112002,S-0340,0.000268,2.70354467451239,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0340
FLD_EXAM,Y-2012,BRTF112002,S-0343,0.000217,2.18906415809398,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0343
FLD_EXAM,Y-2012,BRTF112002,S-0344,0.000185,1.86625285367459,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0344
FLD_EXAM,Y-2012,BRTF112002,S-0356,0.000006,0.0605271195786355,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0356
FLD_EXAM,Y-2012,BRTF112002,S-0399,0.000031,0.312723451156283,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0399
FLD_EXAM,Y-2012,BRTF112002,S-0501,0.0002,2.01757065262118,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0501
FLD_EXAM,Y-2012,BRTF112002,S-0503,0.000309,3.11714665829973,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0503
FLD_EXAM,Y-2012,BRTF112002,S-0512,0.012289,123.969628750309,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0512
FLD_EXAM,Y-2012,BRTF112002,S-0560,0.000003,0.0302635597893178,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0560
FLD_EXAM,Y-2012,BRTF112002,S-0592,0.000405,4.0855805715579,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0592
FLD_EXAM,Y-2012,BRTF112002,S-0599,0.000044,0.44386554357666,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0599
FLD_EXAM,Y-2012,BRTF112002,S-0905,0.000004,0.0403514130524237,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0905
FLD_EXAM,Y-2012,BRTF112002,S-0962,0.000002,0.0201757065262118,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0962
FLD_EXAM,Y-2012,BRTF112002,S-0986,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0986
FLD_EXAM,Y-2012,BRTF112002,S-0987,0.000002,0.0201757065262118,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-0987
FLD_EXAM,Y-2012,BRTF112002,S-1035,0.000002,0.0201757065262118,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-1035
FLD_EXAM,Y-2012,BRTF112002,S-1169,0.000008,0.0807028261048473,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-1169
FLD_EXAM,Y-2012,BRTF112002,S-1515,0.000002,0.0201757065262118,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-1515
FLD_EXAM,Y-2012,BRTF112002,S-1802,0.000001,0.0100878532631059,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-1802
FLD_EXAM,Y-2012,BRTF112002,S-2210,0.000016,0.161405652209695,10087.8532631059,FLD_EXAM,Y-2012,BRTF112002,S-2210
FLD_EXAM,Y-2012,BRTF112003,S-0080,0.000004,0.0196408601194616,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0080
FLD_EXAM,Y-2012,BRTF112003,S-0201,0.000002,0.0098204300597308,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0201
FLD_EXAM,Y-2012,BRTF112003,S-0203,0.000002,0.0098204300597308,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0203
FLD_EXAM,Y-2012,BRTF112003,S-0260,0.000002,0.0098204300597308,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0260
FLD_EXAM,Y-2012,BRTF112003,S-0301,0.000187,0.91821021058483,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0301
FLD_EXAM,Y-2012,BRTF112003,S-0303,0.00093,4.56649997777482,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0303
FLD_EXAM,Y-2012,BRTF112003,S-0304,0.000011,0.0540123653285194,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0304
FLD_EXAM,Y-2012,BRTF112003,S-0305,0.000039,0.191498386164751,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0305
FLD_EXAM,Y-2012,BRTF112003,S-0313,0.000004,0.0196408601194616,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0313
FLD_EXAM,Y-2012,BRTF112003,S-0318,0.00683,33.5367686539807,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0318
FLD_EXAM,Y-2012,BRTF112003,S-0322,0.000017,0.0834736555077118,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0322
FLD_EXAM,Y-2012,BRTF112003,S-0326,0.000106,0.520482793165733,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0326
FLD_EXAM,Y-2012,BRTF112003,S-0335,0.000108,0.530303223225463,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0335
FLD_EXAM,Y-2012,BRTF112003,S-0340,0.000978,4.80219029920836,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0340
FLD_EXAM,Y-2012,BRTF112003,S-0343,0.000793,3.89380051868326,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0343
FLD_EXAM,Y-2012,BRTF112003,S-0344,0.000674,3.30948493012928,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0344
FLD_EXAM,Y-2012,BRTF112003,S-0356,0.000022,0.108024730657039,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0356
FLD_EXAM,Y-2012,BRTF112003,S-0399,0.000114,0.559764513404656,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0399
FLD_EXAM,Y-2012,BRTF112003,S-0501,0.000732,3.59427740186147,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0501
FLD_EXAM,Y-2012,BRTF112003,S-0503,0.001129,5.54363276871804,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0503
FLD_EXAM,Y-2012,BRTF112003,S-0512,0.044869,220.316438175031,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0512
FLD_EXAM,Y-2012,BRTF112003,S-0560,0.000009,0.0441919352687886,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0560
FLD_EXAM,Y-2012,BRTF112003,S-0592,0.001478,7.25729781414106,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0592
FLD_EXAM,Y-2012,BRTF112003,S-0599,0.000161,0.79054461980833,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0599
FLD_EXAM,Y-2012,BRTF112003,S-0905,0.000013,0.0638327953882502,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0905
FLD_EXAM,Y-2012,BRTF112003,S-0962,0.000006,0.0294612901791924,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0962
FLD_EXAM,Y-2012,BRTF112003,S-0986,0.000002,0.0098204300597308,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0986
FLD_EXAM,Y-2012,BRTF112003,S-0987,0.000007,0.0343715052090578,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-0987
FLD_EXAM,Y-2012,BRTF112003,S-1035,0.000007,0.0343715052090578,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-1035
FLD_EXAM,Y-2012,BRTF112003,S-1169,0.00003,0.147306450895962,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-1169
FLD_EXAM,Y-2012,BRTF112003,S-1515,0.000006,0.0294612901791924,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-1515
FLD_EXAM,Y-2012,BRTF112003,S-1802,0.000002,0.0098204300597308,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-1802
FLD_EXAM,Y-2012,BRTF112003,S-2210,0.00006,0.294612901791924,4910.2150298654,FLD_EXAM,Y-2012,BRTF112003,S-2210
FLD_EXAM,Y-2012,BRTF112004,S-0080,0.000001,0.000157855026556164,157.855026556164,FLD_EXAM,Y-2012,BRTF112004,S-0080
FLD_EXAM,Y-2012,BRTF112004,S-0201,0,0,157.855026556164,FLD_EXAM,Y-2012,BRTF112004,S-0201
FLD_EXAM,Y-2012,BRTF112004,S-0203,0,0,157.855026556164,FLD_EXAM,Y-2012,BRTF112004,S-0203
FLD_EXAM,Y-2012,BRTF112004,S-0260,0,0,157.855026556164,FLD_EXAM,Y-2012,BRTF112004,S-0260
FLD_EXAM,Y-2012,BRTF112004,S-0301,0.000042,0.00662991111535888,157.855026556164,FLD_EXAM,Y-2012,BRTF112004,S-0301
